204
0.329815151784619 0.329815151784619 0.329815151784619 0.003445433050323 
0.010554544646142 0.329815151784619 0.329815151784619 0.003445433050323 
0.329815151784619 0.010554544646142 0.329815151784619 0.003445433050323 
0.329815151784619 0.329815151784619 0.010554544646142 0.003445433050323 
0.057538282689759 0.057538282689759 0.057538282689759 0.002621255271870 
0.827385151930722 0.057538282689759 0.057538282689759 0.002621255271870 
0.057538282689759 0.827385151930722 0.057538282689759 0.002621255271870 
0.057538282689759 0.057538282689759 0.827385151930722 0.002621255271870 
0.005856168613784 0.005856168613784 0.005856168613784 0.000110738324189 
0.982431494158649 0.005856168613784 0.005856168613784 0.000110738324189 
0.005856168613784 0.982431494158649 0.005856168613784 0.000110738324189 
0.005856168613784 0.005856168613784 0.982431494158649 0.000110738324189 
0.160555475847957 0.160555475847957 0.160555475847957 0.010028585372474 
0.518333572456130 0.160555475847957 0.160555475847957 0.010028585372474 
0.160555475847957 0.518333572456130 0.160555475847957 0.010028585372474 
0.160555475847957 0.160555475847957 0.518333572456130 0.010028585372474 
0.098739646074049 0.098739646074049 0.098739646074049 0.006790408457809 
0.703781061777853 0.098739646074049 0.098739646074049 0.006790408457809 
0.098739646074049 0.703781061777853 0.098739646074049 0.006790408457809 
0.098739646074049 0.098739646074049 0.703781061777853 0.006790408457809 
0.208053196159727 0.208053196159727 0.208053196159727 0.007118148341899 
0.375840411520820 0.208053196159727 0.208053196159727 0.007118148341899 
0.208053196159727 0.375840411520820 0.208053196159727 0.007118148341899 
0.208053196159727 0.208053196159727 0.375840411520820 0.007118148341899 
0.009752028812224 0.490247971187776 0.490247971187776 0.001060052294564 
0.490247971187776 0.009752028812224 0.490247971187776 0.001060052294564 
0.009752028812224 0.009752028812224 0.490247971187776 0.001060052294564 
0.490247971187776 0.490247971187776 0.009752028812224 0.001060052294564 
0.009752028812224 0.490247971187776 0.009752028812224 0.001060052294564 
0.490247971187776 0.009752028812224 0.009752028812224 0.001060052294564 
0.397060599884467 0.102939400115533 0.102939400115533 0.013669830994981 
