96814
16.873 50 20.109
16.72 50 20.236
16.566 50 20.362
16.411 50 20.488
16.254 50 20.612
16.096 50 20.736
15.936 50 20.859
15.775 50 20.981
15.613 50 21.102
15.449 50 21.222
15.284 50 21.342
15.118 50 21.46
14.95 50 21.577
14.781 50 21.693
14.611 50 21.808
14.439 50 21.922
14.266 50 22.035
14.092 50 22.147
13.917 50 22.257
13.74 50 22.367
13.562 50 22.475
13.382 50 22.583
13.202 50 22.689
13.02 50 22.793
12.837 50 22.897
12.653 50 22.999
12.468 50 23.1
12.281 50 23.2
12.093 50 23.298
11.905 50 23.395
11.715 50 23.491
11.523 50 23.585
11.331 50 23.678
11.138 50 23.77
10.943 50 23.86
10.748 50 23.949
10.551 50 24.036
10.353 50 24.122
10.155 50 24.206
9.9548 50 24.289
9.7541 50 24.37
9.5523 50 24.45
9.3496 50 24.528
9.146 50 24.605
8.9414 50 24.68
8.7359 50 24.754
8.5295 50 24.826
8.3223 50 24.896
8.1141 50 24.964
7.9051 50 25.031
7.6953 50 25.097
7.4847 50 25.16
7.2733 50 25.222
7.0612 50 25.282
6.8483 50 25.341
6.6347 50 25.398
6.4203 50 25.453
6.2053 50 25.506
5.9897 50 25.558
5.7734 50 25.607
5.5565 50 25.655
5.3389 50 25.701
5.1208 50 25.746
4.9022 50 25.788
4.683 50 25.829
4.4634 50 25.868
4.2432 50 25.905
4.0226 50 25.94
3.8015 50 25.973
3.5801 50 26.005
3.3582 50 26.034
3.136 50 26.062
2.9134 50 26.088
2.6906 50 26.112
2.4674 50 26.134
2.2439 50 26.154
2.0202 50 26.172
1.7963 50 26.188
1.5722 50 26.203
1.3479 50 26.215
1.1235 50 26.226
0.89896 50 26.235
0.6743 50 26.241
0.44958 50 26.246
0.2248 50 26.249
2.8163e-14 50 26.25
-0.2248 50 26.249
-0.44958 50 26.246
-0.6743 50 26.241
-0.89896 50 26.235
-1.1235 50 26.226
-1.3479 50 26.215
-1.5722 50 26.203
-1.7963 50 26.188
-2.0202 50 26.172
-2.2439 50 26.154
-2.4674 50 26.134
-2.6906 50 26.112
-2.9134 50 26.088
-3.136 50 26.062
-3.3582 50 26.034
-3.5801 50 26.005
-3.8015 50 25.973
-4.0226 50 25.94
-4.2432 50 25.905
-4.4634 50 25.868
-4.683 50 25.829
-4.9022 50 25.788
-5.1208 50 25.746
-5.3389 50 25.701
-5.5565 50 25.655
-5.7734 50 25.607
-5.9897 50 25.558
-6.2053 50 25.506
-6.4203 50 25.453
-6.6347 50 25.398
-6.8483 50 25.341
-7.0612 50 25.282
-7.2733 50 25.222
-7.4847 50 25.16
-7.6953 50 25.097
-7.9051 50 25.031
-8.1141 50 24.964
-8.3223 50 24.896
-8.5295 50 24.826
-8.7359 50 24.754
-8.9414 50 24.68
-9.146 50 24.605
-9.3496 50 24.528
-9.5523 50 24.45
-9.7541 50 24.37
-9.9548 50 24.289
-10.155 50 24.206
-10.353 50 24.122
-10.551 50 24.036
-10.748 50 23.949
-10.943 50 23.86
-11.138 50 23.77
-11.331 50 23.678
-11.523 50 23.585
-11.715 50 23.491
-11.905 50 23.395
-12.093 50 23.298
-12.281 50 23.2
-12.468 50 23.1
-12.653 50 22.999
-12.837 50 22.897
-13.02 50 22.793
-13.202 50 22.689
-13.382 50 22.583
-13.562 50 22.475
-13.74 50 22.367
-13.917 50 22.257
-14.092 50 22.147
-14.266 50 22.035
-14.439 50 21.922
-14.611 50 21.808
-14.781 50 21.693
-14.95 50 21.577
-15.118 50 21.46
-15.284 50 21.342
-15.449 50 21.222
-15.613 50 21.102
-15.775 50 20.981
-15.936 50 20.859
-16.096 50 20.736
-16.254 50 20.612
-16.411 50 20.488
-16.566 50 20.362
-16.72 50 20.236
-16.873 50 20.109
16.739 50 19.949
16.588 50 20.075
16.435 50 20.201
16.281 50 20.325
16.125 50 20.449
15.968 50 20.572
15.81 50 20.694
15.65 50 20.815
15.489 50 20.935
15.326 50 21.054
15.163 50 21.172
14.998 50 21.289
14.831 50 21.406
14.664 50 21.521
14.495 50 21.635
14.324 50 21.748
14.153 50 21.86
13.98 50 21.971
13.806 50 22.081
13.631 50 22.189
13.454 50 22.297
13.276 50 22.403
13.097 50 22.508
12.917 50 22.612
12.735 50 22.715
12.553 50 22.817
12.369 50 22.917
12.184 50 23.016
11.997 50 23.113
11.81 50 23.21
11.622 50 23.305
11.432 50 23.398
11.241 50 23.491
11.049 50 23.581
10.856 50 23.671
10.662 50 23.759
10.467 50 23.845
10.271 50 23.931
10.074 50 24.014
9.8758 50 24.096
9.6767 50 24.177
9.4765 50 24.256
9.2754 50 24.334
9.0734 50 24.41
8.8705 50 24.484
8.6666 50 24.557
8.4618 50 24.629
8.2562 50 24.698
8.0497 50 24.766
7.8424 50 24.833
7.6343 50 24.898
7.4253 50 24.961
7.2156 50 25.022
7.0051 50 25.082
6.7939 50 25.14
6.582 50 25.196
6.3694 50 25.251
6.1561 50 25.304
5.9421 50 25.355
5.7276 50 25.404
5.5124 50 25.452
5.2966 50 25.497
5.0802 50 25.541
4.8633 50 25.584
4.6459 50 25.624
4.4279 50 25.662
4.2095 50 25.699
3.9907 50 25.734
3.7714 50 25.767
3.5517 50 25.798
3.3316 50 25.828
3.1111 50 25.855
2.8903 50 25.881
2.6692 50 25.905
2.4478 50 25.926
2.2261 50 25.946
